area,area_title,area_type,naics,naics_title,i_group,own_code,occ_code,occ_title,o_group,tot_emp,emp_prse,jobs_1000,loc_quotient,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-1031,Conservation Scientists,detailed,440,1,0.407,2.71,,27.57,57340,2.3,18.88,21.25,26.83,31.32,37.57,39270,44200,55810,65140,78150,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-1041,Epidemiologists,detailed,80,2,0.075,1.48,,30.48,63390,3.3,24.31,26.26,29.37,33.29,37.02,50570,54620,61080,69250,77010,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-1042,"Medical Scientists, Except Epidemiologists",detailed,660,13.1,0.613,0.71,,44.45,92450,9.6,22.41,28.26,44.85,58.04,64.94,46620,58780,93290,120710,135080,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-2012,Physicists,detailed,240,12.7,0.226,1.99,,42.32,88030,5.4,25,27.05,32.28,52.53,74.55,52010,56260,67150,109270,155070,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-2031,Chemists,detailed,450,12.9,0.416,0.73,,33.67,70030,5.6,20.52,24.01,29,39.01,53.9,42680,49940,60320,81140,112120,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-2032,Materials Scientists,detailed,**,**,**,**,,64.56,134280,4.5,33.51,43.52,60,80.9,99.89,69700,90520,124810,168270,207780,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,1160,23.4,1.079,1.88,,33.4,69470,6.1,23.31,26.49,32.24,40.45,46.79,48490,55090,67050,84130,97320,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,470,17.7,0.438,2.21,,48.37,100610,5.2,25.08,31.12,42.68,64.29,77.66,52170,64740,88760,133720,161520,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-2043,Hydrologists,detailed,90,13.2,0.082,1.87,,28.62,59530,8.5,19.23,21.6,27.49,33.52,40.45,40000,44930,57190,69730,84130,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-2099,"Physical Scientists, All Other",detailed,170,11.5,0.156,1.3,,38.23,79510,13.9,21.09,24.07,31.65,38.57,68.82,43870,50060,65840,80220,143140,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-3011,Economists,detailed,50,14.3,0.048,0.37,,36.28,75460,12.9,19.69,24.47,31.43,43.13,50.92,40960,50910,65360,89700,105920,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-3031,"Clinical, Counseling, and School Psychologists",detailed,1250,14.7,1.168,1.51,,33.34,69340,6,18.2,25.81,30.34,36.89,53.7,37850,53680,63100,76740,111690,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-3039,"Psychologists, All Other",detailed,40,6,0.037,0.39,,45.09,93780,3.1,22.11,42.44,48.1,53.75,55.17,45980,88270,100040,111810,114750,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-3051,Urban and Regional Planners,detailed,520,13.8,0.487,1.86,,30.2,62820,3.6,18.13,23.48,29.17,36.5,44.25,37710,48840,60670,75910,92040,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-3091,Anthropologists and Archeologists,detailed,90,35,0.084,1.83,,31.72,65970,3.2,21.9,26.52,29.78,34.22,39.99,45560,55170,61940,71180,83180,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-3092,Geographers,detailed,100,14.5,0.096,10.02,,30.73,63920,7.2,23.33,25.91,28.93,34.06,40.57,48530,53900,60170,70850,84380,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-3099,"Social Scientists and Related Workers, All Other",detailed,150,12.4,0.14,0.61,,38.92,80960,3.7,22.34,28.84,36.01,48.51,59.12,46480,59990,74900,100890,122970,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-4021,Biological Technicians,detailed,440,13.4,0.411,0.76,,21.17,44040,6.2,13.71,16.26,19.43,26.79,29.93,28510,33810,40420,55720,62260,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-4031,Chemical Technicians,detailed,480,45.3,0.446,1,,23.65,49190,4.6,13.83,17.05,22.6,28.58,35.39,28760,35470,47000,59450,73600,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,280,22.8,0.26,1.17,,22.63,47070,4.7,14.4,17.42,22.13,27.23,31.14,29960,36240,46040,56640,64770,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-4045,Geological and Hydrologic Technicians,detailed,230,39.4,0.215,1.85,,31.2,64890,9.1,12.99,15.35,18.47,39.95,69.25,27020,31940,38430,83100,144040,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-4061,Social Science Research Assistants,detailed,420,10.8,0.388,1.6,,22.6,47000,2.5,13.76,16.88,22.38,28.18,31.43,28620,35110,46540,58620,65380,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-4071,Forest and Conservation Technicians,detailed,40,0,0.039,0.3,,22.63,47060,2.3,16.24,17.33,22.1,26.86,30.76,33780,36040,45970,55860,63980,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-4092,Forensic Science Technicians,detailed,230,2.9,0.211,1.88,,24.38,50700,3.1,18.42,20.61,23.19,27.04,31.23,38310,42870,48220,56240,64950,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,360,38.3,0.34,0.78,,28.26,58770,3.5,16.72,21.26,27.06,33.8,44.36,34770,44230,56290,70300,92260,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-5011,Occupational Health and Safety Specialists,detailed,750,10,0.698,1.11,,34.99,72780,2.2,24.72,28.25,34.07,40.73,47.89,51420,58760,70870,84720,99610,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-5012,Occupational Health and Safety Technicians,detailed,150,13.8,0.138,0.98,,25.18,52380,2.9,17.74,20.99,24.93,28.96,34.05,36890,43670,51850,60230,70820,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,11620,4,10.823,0.71,,23.61,49100,1.8,14.83,17.81,22.79,28.51,34.83,30840,37040,47400,59300,72450,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,2260,8.4,2.109,1.04,,27.66,57540,3.4,17.22,22.08,27.77,33.73,37.95,35810,45920,57770,70160,78950,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,21-1015,Rehabilitation Counselors,detailed,320,12.2,0.299,0.4,,25.39,52800,2.8,16.32,20.35,25.59,30.5,35.52,33940,42330,53240,63440,73890,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,1510,8.5,1.408,0.73,,23.54,48960,3.5,15.82,17.86,22.43,28.18,34.21,32910,37150,46660,58600,71150,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,21-1019,"Counselors, All Other",detailed,130,10.9,0.119,0.69,,24.58,51120,5.1,14.12,18.97,23.55,30.55,36.83,29360,39460,48980,63540,76610,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,21-1021,"Child, Family, and School Social Workers",detailed,1730,13.7,1.613,0.72,,24.56,51080,2.6,15.15,20.06,24.9,28.39,33.7,31520,41720,51800,59050,70100,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,21-1022,Healthcare Social Workers,detailed,610,16.2,0.564,0.47,,27.12,56400,3.5,16.76,22.86,27.85,32.49,37.38,34860,47550,57920,67580,77760,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,21-1023,Mental Health and Substance Abuse Social Workers,detailed,720,26.3,0.672,0.84,,20.77,43190,5.7,13.82,16.01,18.65,25.78,29.88,28740,33310,38790,53620,62140,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,21-1029,"Social Workers, All Other",detailed,240,32.7,0.224,0.56,,23.16,48160,15.2,13.03,15.23,19.36,29.74,39.26,27100,31680,40270,61860,81650,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,21-1091,Health Education Specialists,detailed,190,18.7,0.18,0.45,,30.11,62640,5.1,16.8,20.67,27.65,39.95,48.82,34940,43000,57520,83090,101550,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,800,7.2,0.747,1.25,,22.33,46450,2.5,17.16,19.42,21.87,24.8,28.77,35690,40390,45490,51580,59840,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,21-1093,Social and Human Service Assistants,detailed,1980,9.5,1.846,0.67,,18.76,39030,2.3,12.67,15.56,18.58,21.73,24.78,26360,32370,38640,45210,51530,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,21-1094,Community Health Workers,detailed,330,8.6,0.303,0.76,,21.4,44520,4.2,15.51,17.39,20.41,25.15,29.79,32260,36180,42450,52310,61960,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,21-1099,"Community and Social Service Specialists, All Other",detailed,480,17.5,0.445,0.67,,18.61,38710,3.9,9.3,13.61,17.85,23.03,28.49,19340,28310,37120,47890,59250,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,21-2011,Clergy,detailed,190,22.2,0.172,0.48,,23.48,48830,6.7,14.23,19.08,23.14,27.49,32.25,29600,39690,48140,57170,67070,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,21-2021,"Directors, Religious Activities and Education",detailed,50,42.9,0.043,0.29,,45.9,95480,12,19.54,29.68,47.88,61.47,71.78,40650,61730,99590,127860,149300,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,11070,4.9,10.311,1.32,,49.74,103450,4.8,19.55,25.85,38.68,66.01,92.4,40670,53770,80460,137300,192190,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,23-1011,Lawyers,detailed,5710,8.6,5.321,1.19,,66.82,138990,8.7,31.19,39.98,55.59,80.14,#,64870,83160,115630,166690,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,23-1012,Judicial Law Clerks,detailed,60,4.4,0.06,0.53,,24.79,51560,8.9,9.37,21.53,26.75,27.41,31.15,19480,44780,55630,57010,64790,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,110,8.4,0.102,1.04,,41.62,86570,10.2,8.74,34.93,44.25,54.82,62.22,18190,72660,92040,114020,129420,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,120,6.7,0.111,2.69,,26.2,54500,3.6,19.55,21.04,24.11,28.88,38.28,40660,43770,50140,60060,79630,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,550,3.2,0.512,2.62,,69.78,145130,3.9,53.68,68.05,76.81,76.82,76.82,111660,141550,159770,159780,159780,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,23-2011,Paralegals and Legal Assistants,detailed,3790,11.1,3.535,1.57,,26.72,55590,4.1,16.15,20.54,24.79,32.93,38.52,33590,42720,51560,68500,80120,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,**,**,**,**,,23.12,48090,9.8,14.97,16.42,19.85,27.29,34.05,31150,34160,41280,56770,70830,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,23-2099,"Legal Support Workers, All Other",detailed,160,19.1,0.152,0.5,,42.52,88440,10.1,16.16,24.23,47.47,59.58,66.67,33620,50390,98750,123930,138670,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,62330,3.2,58.072,0.96,,26.06,54210,6.3,10.49,14.05,24.37,32.83,39.59,21810,29220,50700,68290,82350,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1011,"Business Teachers, Postsecondary",detailed,610,7,0.566,0.99,,*,133540,10.9,*,*,*,*,*,56140,77430,104310,180380,#,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,350,2.2,0.33,1.52,,*,118580,7.7,*,*,*,*,*,57140,71530,99780,155690,201320,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,410,8.3,0.384,1.1,,*,89880,9.5,*,*,*,*,*,50660,57390,72860,103640,149240,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1032,"Engineering Teachers, Postsecondary",detailed,530,3.2,0.495,2.01,,*,138830,8.3,*,*,*,*,*,72010,94400,123250,162810,#,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1042,"Biological Science Teachers, Postsecondary",detailed,390,5,0.362,1,,*,110340,10.3,*,*,*,*,*,51620,69070,95700,129000,194640,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,130,3.8,0.121,1.62,,*,127600,9.4,*,*,*,*,*,58070,84620,116470,157740,#,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1052,"Chemistry Teachers, Postsecondary",detailed,120,2.2,0.112,0.77,,*,107940,11.2,*,*,*,*,*,49910,63610,89720,122160,201480,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1054,"Physics Teachers, Postsecondary",detailed,170,2.1,0.16,1.7,,*,107650,6.1,*,*,*,*,*,45300,53020,88090,144130,194030,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,80,0,0.074,1.86,,*,103720,1.6,*,*,*,*,*,69030,82600,101840,126140,149060,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,130,0,0.124,1.71,,*,82620,1.8,*,*,*,*,*,38950,50190,79660,104310,132660,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1063,"Economics Teachers, Postsecondary",detailed,90,0,0.079,0.88,,*,141040,10,*,*,*,*,*,66310,81170,120620,166110,#,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1064,"Geography Teachers, Postsecondary",detailed,80,3.3,0.07,2.6,,*,102010,3.6,*,*,*,*,*,58070,78510,99150,123120,155180,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1065,"Political Science Teachers, Postsecondary",detailed,320,0.8,0.297,2.77,,*,100770,6.5,*,*,*,*,*,32570,59300,89890,128550,179140,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1066,"Psychology Teachers, Postsecondary",detailed,260,4.3,0.24,0.94,,*,99230,7.2,*,*,*,*,*,51940,63450,94470,123050,156280,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1067,"Sociology Teachers, Postsecondary",detailed,120,1.9,0.111,1.18,,*,101670,9.2,*,*,*,*,*,51110,61500,89510,120540,179400,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1071,"Health Specialties Teachers, Postsecondary",detailed,560,18.5,0.524,0.38,,*,88350,5.1,*,*,*,*,*,46990,69030,89500,105500,125680,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,390,9.2,0.366,0.9,,*,77870,3.9,*,*,*,*,*,54180,60780,72290,89780,108770,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1081,"Education Teachers, Postsecondary",detailed,440,6.3,0.407,0.98,,*,82400,4.4,*,*,*,*,*,50850,60310,78770,99720,126500,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,70,19.8,0.068,0.71,,*,87420,18.8,*,*,*,*,*,18040,53490,85960,116020,132710,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1113,"Social Work Teachers, Postsecondary",detailed,140,4.9,0.13,1.4,,*,79200,3.4,*,*,*,*,*,35690,50640,75910,102090,130400,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,700,3.1,0.65,1.01,,*,80760,3.6,*,*,*,*,*,50110,58770,76420,99320,124210,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1122,"Communications Teachers, Postsecondary",detailed,350,5.8,0.329,1.66,,*,83610,5,*,*,*,*,*,51230,58820,76700,99760,129570,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,490,3.1,0.456,0.99,,*,78130,5.4,*,*,*,*,*,46610,54650,69950,97580,124270,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,260,0.5,0.238,1.41,,*,76280,2,*,*,*,*,*,40110,53090,72820,96100,120920,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1125,"History Teachers, Postsecondary",detailed,190,2.1,0.179,1.25,,*,98140,11,*,*,*,*,*,53730,63460,88990,118910,158800,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,140,3.3,0.129,0.81,,*,85480,11.2,*,*,*,*,*,37750,56190,75750,107640,134780,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,130,4.6,0.121,1.12,,*,77820,2.8,*,*,*,*,*,42760,53210,73400,101300,125830,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,1100,21.7,1.023,1.34,,28.47,59210,5,16.63,20.16,26.59,34.59,45.71,34600,41940,55310,71940,95080,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-1199,"Postsecondary Teachers, All Other",detailed,180,7.5,0.165,0.12,,*,62180,3.9,*,*,*,*,*,40580,46560,56510,69530,97300,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-2011,"Preschool Teachers, Except Special Education",detailed,4160,20.7,3.874,1.32,,16.43,34160,7.4,10.07,11.12,13.52,18.13,31.42,20940,23140,28130,37700,65350,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-2012,"Kindergarten Teachers, Except Special Education",detailed,1340,4.4,1.245,1.47,,*,57780,6.4,*,*,*,*,*,42690,47410,56360,67670,77400,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-2021,"Elementary School Teachers, Except Special Education",detailed,9820,3.4,9.153,0.94,,*,58490,4.6,*,*,*,*,*,42760,47840,57500,69670,77920,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,4640,3.9,4.32,1.02,,*,57720,4.2,*,*,*,*,*,42530,47590,56860,68510,77400,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-2023,"Career/Technical Education Teachers, Middle School",detailed,140,5.2,0.13,1.61,,*,67260,4.2,*,*,*,*,*,49720,60550,69800,76400,80350,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,6020,2.6,5.607,0.8,,*,58690,3.9,*,*,*,*,*,42860,48340,57730,69330,78080,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,1090,41.1,1.013,2,,*,67840,3.4,*,*,*,*,*,51400,60840,69880,76680,80770,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,1430,1.8,1.336,1.01,,*,59400,5,*,*,*,*,*,42530,48440,59280,71300,78620,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-2057,"Special Education Teachers, Middle School",detailed,880,4.3,0.816,1.4,,*,57490,5.7,*,*,*,*,*,41820,46890,56560,69060,77640,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-2058,"Special Education Teachers, Secondary School",detailed,1430,5,1.331,1.37,,*,58770,3.5,*,*,*,*,*,42910,49490,58460,67810,77180,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-2059,"Special Education Teachers, All Other",detailed,350,19.6,0.328,1.35,,*,54590,8.1,*,*,*,*,*,25010,38250,56690,70880,80120,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,430,36.1,0.397,1.12,,27.52,57240,6.6,15.89,19.55,23.74,39.42,45.61,33060,40670,49370,81990,94860,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-3021,Self-Enrichment Teachers,detailed,2010,18.8,1.877,1.09,,19.31,40170,7.1,8.59,12.48,18.44,24.73,30.11,17860,25960,38350,51440,62630,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-3031,"Substitute Teachers, Short-Term",detailed,7240,3.4,6.745,1.69,,13.4,27860,11,9.6,10.16,11.06,11.96,14.21,19980,21120,23000,24890,29550,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,2210,16.1,2.061,0.95,,*,36530,7,*,*,*,*,*,17870,22040,31290,48890,61280,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-4011,Archivists,detailed,70,10.7,0.061,1.36,,28.17,58600,6.4,19.23,20.66,24.91,34.84,44.45,40010,42980,51820,72470,92460,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-4012,Curators,detailed,60,9.3,0.055,0.63,,34.14,71010,6.3,21.98,25.41,29.91,40.67,50.62,45720,52840,62200,84600,105290,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-4013,Museum Technicians and Conservators,detailed,70,28.6,0.066,0.73,,21.89,45530,3.4,15.49,18.22,21.07,23.78,34.02,32230,37900,43830,49470,70770,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-4022,Librarians and Media Collections Specialists,detailed,940,2.4,0.872,0.94,,30.23,62880,2.4,21.55,25.56,29.48,35.17,39.21,44820,53170,61310,73160,81550,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-4031,Library Technicians,detailed,340,4,0.315,0.52,,17.75,36920,2.4,12.95,15.2,17.52,20.45,23.68,26940,31620,36430,42530,49250,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-9031,Instructional Coordinators,detailed,1580,5.2,1.47,1.22,,31.28,65060,3,22.66,26.7,31.56,36.33,39.3,47130,55540,65640,75570,81730,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-9044,"Teaching Assistants, Postsecondary",detailed,**,**,**,**,,*,26680,4.8,*,*,*,*,*,18360,25540,27440,29340,30480,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-9045,"Teaching Assistants, Except Postsecondary",detailed,5890,6.3,5.491,0.6,,*,25620,3.7,*,*,*,*,*,18580,21170,24490,29490,34810,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,25-9099,"Educational Instruction and Library Workers, All Other",detailed,620,36.7,0.574,0.65,,23.67,49240,12.1,9.47,12.5,21.43,30.15,41.49,19690,26000,44570,62700,86300,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,21360,5.1,19.9,1.45,,29.06,60440,3,12.53,18.32,25.44,34.93,47.8,26060,38100,52920,72660,99420,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-1011,Art Directors,detailed,620,18.5,0.582,1.99,,40.67,84600,4.5,24.43,31.21,38.08,49.62,62.05,50810,64920,79210,103220,129070,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-1012,Craft Artists,detailed,70,44.9,0.065,2.07,,18.45,38380,11.8,10.68,12.86,16.38,25.21,29.79,22220,26750,34070,52440,61960,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,110,30.7,0.102,1.21,,22.17,46110,9.2,8.45,9.8,21.79,33.21,39,17580,20380,45330,69080,81120,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-1014,Special Effects Artists and Animators,detailed,1430,24.3,1.329,6.65,,41.09,85460,13.6,21.47,27.19,35.38,53.49,74.29,44660,56550,73580,111250,154510,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-1019,"Artists and Related Workers, All Other",detailed,50,35.2,0.048,0.94,,25.37,52760,5.5,19.1,21.01,23.74,29.39,34.34,39740,43700,49370,61140,71420,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-1021,Commercial and Industrial Designers,detailed,180,23.7,0.171,0.77,,30.22,62850,10,16.27,18.19,23.99,39.47,54.47,33840,37840,49890,82090,113300,,
