PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4071,File Clerks,,1180,17.2,1.498,1.16,12.08,25120,3.3,8.06,9,11.52,14.04,18.06,16760,18720,23960,29190,37560,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4081,"Hotel, Motel, and Resort Desk Clerks",,1040,14.1,1.318,0.75,12.59,26180,19.5,7.87,8.59,9.92,11.61,17.76,16360,17870,20630,24150,36940,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4111,"Interviewers, Except Eligibility and Loan",,1120,12.7,1.418,0.91,14.77,30720,3.7,10.41,12.12,14.31,17.01,18.78,21650,25200,29770,35370,39060,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4121,"Library Assistants, Clerical",,670,44.2,0.852,1,14.45,30060,3.7,10.21,12.24,14.05,16.68,19.18,21230,25450,29220,34690,39890,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4131,Loan Interviewers and Clerks,,1030,25.3,1.307,0.9,17.85,37120,2.8,11.08,14.48,17.64,21.06,23.45,23040,30120,36680,43790,48770,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4141,New Accounts Clerks,,260,24.6,0.328,0.69,15.64,32520,6.8,10.82,12.55,14.71,17.24,19.05,22510,26100,30590,35860,39630,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4151,Order Clerks,,700,13.8,0.89,0.53,14.19,29520,2.9,8.48,10.53,13.67,17.62,21.27,17640,21900,28440,36650,44230,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",,650,5.4,0.822,0.72,18.13,37710,2.1,12.29,14.78,17.89,21.13,24.52,25570,30740,37220,43960,51000,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4171,Receptionists and Information Clerks,,4630,8,5.875,0.77,12.65,26310,2,8.62,10.14,12.1,14.33,17.82,17930,21100,25160,29800,37060,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,,440,14.7,0.554,0.56,17.56,36520,6,10.58,12.6,17.9,21.98,25.43,22000,26200,37230,45710,52890,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4199,"Information and Record Clerks, All Other",,1250,2.2,1.581,1.05,16.47,34250,2.2,11.99,13.46,15.67,19.27,22.17,24930,27990,32600,40090,46120,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5011,Cargo and Freight Agents,,400,46,0.507,0.81,17.81,37040,6.5,11.27,13.32,16.62,22.06,27.35,23440,27710,34570,45890,56890,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5021,Couriers and Messengers,,560,32,0.714,1.1,12.05,25060,6.4,7.96,8.77,11.51,14.32,18.68,16550,18240,23950,29790,38850,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5031,"Police, Fire, and Ambulance Dispatchers",,630,20.9,0.796,1.05,17.31,36010,3.4,13.51,15.46,17.16,18.9,21.97,28100,32150,35690,39320,45700,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5032,"Dispatchers, Except Police, Fire, and Ambulance",,1050,17.3,1.338,0.94,16.98,35330,4.1,9.5,11.74,15.91,21.83,27.14,19770,24420,33090,45410,56450,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5041,"Meter Readers, Utilities",,140,24,0.174,0.55,15.4,32040,4.4,10.65,12.52,14.82,17.6,20.61,22140,26030,30820,36610,42870,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5051,Postal Service Clerks,,260,0,0.329,0.65,25.63,53300,3.1,25.52,25.52,25.53,26.09,26.55,53080,53090,53100,54260,55230,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5052,Postal Service Mail Carriers,,1440,0,1.823,0.74,25,52000,2.5,19.46,22.72,26.69,26.7,27.85,40470,47250,55520,55530,57920,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",,630,0,0.801,0.74,23.9,49710,4.2,15.81,25,25.52,25.53,26.08,32890,52010,53090,53100,54250,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5061,"Production, Planning, and Expediting Clerks",,1920,15.4,2.439,1.15,18.3,38060,2.9,10.72,13.4,17.36,22.17,27.45,22290,27870,36100,46110,57100,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5071,"Shipping, Receiving, and Traffic Clerks",,3510,8,4.459,0.83,14,29110,1.4,8.91,11.32,13.97,16.72,18.46,18530,23540,29060,34780,38400,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5081,Stock Clerks and Order Fillers,,8210,6.4,10.423,0.75,11.85,24650,2.2,8.01,8.96,11.15,14.08,17.12,16650,18630,23200,29290,35600,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",,160,19.9,0.204,0.38,14.05,29220,3.5,8.8,10.27,12.86,16.87,21.47,18310,21370,26740,35100,44660,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-6011,Executive Secretaries and Executive Administrative Assistants,,11640,2.1,14.778,1.99,24.24,50420,1.6,16.08,19.49,23.32,28.4,33.96,33450,40540,48510,59070,70630,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-6012,Legal Secretaries,,1100,23.4,1.393,0.81,21.41,44540,4,14.22,17.42,21.07,25.36,28.82,29570,36230,43830,52740,59940,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-6013,Medical Secretaries,,3330,10.6,4.233,1.08,16.03,33350,2.4,11.57,13.48,16.05,18.27,21.52,24060,28030,33370,38010,44760,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",,14390,4.1,18.27,1.2,15.34,31910,1.1,10.17,12.59,15.06,17.84,21.27,21160,26190,31320,37110,44250,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9011,Computer Operators,,310,11.6,0.39,0.65,17.68,36780,3.1,12.1,13.59,16.3,20.49,26.09,25170,28270,33910,42610,54270,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9021,Data Entry Keyers,,1850,11,2.352,1.43,13.45,27970,1.6,9.6,11.62,13.45,15.33,17.51,19980,24160,27980,31890,36420,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9022,Word Processors and Typists,,260,37.3,0.326,0.43,16.7,34730,6.5,10.58,12.48,15.15,20.73,25.58,22010,25960,31510,43110,53200,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9031,Desktop Publishers,,70,14.5,0.084,0.58,19.15,39820,2.7,15.24,16.46,18.51,22.16,24.72,31700,34230,38510,46100,51420,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9041,Insurance Claims and Policy Processing Clerks,,1490,18.6,1.886,1.11,17.13,35620,2.3,12.24,14.04,16.51,19.22,22.58,25460,29210,34340,39970,46960,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",,840,10.7,1.06,1.18,13.73,28560,2.9,10.47,12.37,13.74,15.25,17.49,21780,25740,28570,31720,36380,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9061,"Office Clerks, General",,23760,11.9,30.156,1.37,15.47,32170,3.3,9.38,11.27,14.59,18.95,22.66,19510,23440,30360,39420,47140,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9071,"Office Machine Operators, Except Computer",,480,6.9,0.615,1.19,13.04,27120,6.4,8.31,9.88,12.12,16.09,19.01,17280,20560,25220,33470,39540,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9081,Proofreaders and Copy Markers,,30,31,0.044,0.5,16.5,34320,6.3,11.75,13.39,16.01,19.6,23.16,24440,27850,33310,40770,48170,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9111,Statistical Assistants,,380,5.7,0.476,4.13,23.04,47930,3.1,15.85,18.31,22.36,26.31,30.12,32970,38080,46510,54720,62640,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9799,"Office and Administrative Support Workers, All Other*",,1760,9.1,2.233,1.09,19.37,40290,2.1,12.9,14.96,19.7,22.81,26.66,26830,31110,40980,47450,55450,,
TX,12420,"Austin-Round Rock-San Marcos, TX",45-0000,"Farming, Fishing, and Forestry Occupations",major,490,37.9,0.619,0.19,12.73,26470,4.4,9.32,10.35,12.43,14.66,17.18,19390,21520,25860,30500,35730,,
TX,12420,"Austin-Round Rock-San Marcos, TX",45-2011,Agricultural Inspectors,,**,**,**,**,14.64,30460,3.8,12.17,12.68,13.53,14.38,14.89,25310,26370,28140,29900,30960,,
TX,12420,"Austin-Round Rock-San Marcos, TX",45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",,**,**,**,**,12.75,26530,6.9,8.95,10.32,12.67,15.19,17.35,18620,21460,26360,31600,36100,,
TX,12420,"Austin-Round Rock-San Marcos, TX",45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",,**,**,**,**,10.16,21130,4.4,9.19,9.69,10.33,10.98,11.36,19110,20160,21500,22830,23630,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-0000,Construction and Extraction Occupations,major,29560,4.1,37.514,0.97,16.75,34850,1.7,9.79,12.03,15.2,20.08,26.85,20370,25030,31610,41770,55860,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,,3000,7.2,3.811,1.06,25.5,53040,2.1,16.45,19.92,25.23,30.75,35.12,34210,41430,52490,63970,73050,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2021,Brickmasons and Blockmasons,,200,16.4,0.255,0.52,17.85,37140,5.4,13.69,15.64,17.29,20.02,23.65,28470,32530,35970,41640,49200,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2031,Carpenters,,2270,13.5,2.875,0.64,15.6,32440,4,10.25,12.09,14.9,17.48,21.83,21310,25140,30990,36360,45400,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2041,Carpet Installers,,150,44.4,0.189,0.98,15.84,32950,6.5,9.67,12.03,16.12,19.84,22.01,20110,25010,33530,41260,45780,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2044,Tile and Marble Setters,,170,35.4,0.213,0.95,14.17,29480,3.8,9.76,11.66,14.02,16.95,18.68,20290,24250,29160,35260,38850,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2051,Cement Masons and Concrete Finishers,,910,27.6,1.155,1.09,14.81,30810,2.2,11.35,12.71,14.65,17.02,18.54,23610,26440,30470,35410,38570,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2061,Construction Laborers,,6710,11.4,8.513,1.4,11.71,24350,2.1,8.3,9.57,11.35,13.5,15.11,17250,19910,23610,28070,31430,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2071,"Paving, Surfacing, and Tamping Equipment Operators",,240,29.6,0.303,0.72,13.49,28070,1.6,9.82,11.27,13.06,14.64,17.85,20420,23440,27170,30460,37120,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2073,Operating Engineers and Other Construction Equipment Operators,,1370,12.3,1.736,0.66,16.52,34370,1.7,11.78,13.26,15.98,19.4,22.4,24500,27580,33240,40340,46590,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2081,Drywall and Ceiling Tile Installers,,720,22.3,0.913,1.55,15.14,31500,2.1,11.91,13.21,15.26,17.16,18.3,24780,27480,31740,35690,38070,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2082,Tapers,,70,38.4,0.093,0.77,13.62,28330,3.3,11.92,12.48,13.41,14.33,16.38,24790,25950,27880,29810,34070,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2111,Electricians,,3250,15.3,4.119,1.03,19.31,40170,4,11.99,15.27,18.46,23.24,27.62,24930,31750,38390,48340,57440,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2121,Glaziers,,**,**,**,**,15.97,33210,2.7,13.03,14.89,16.22,17.54,18.34,27100,30980,33750,36490,38140,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2131,"Insulation Workers, Floor, Ceiling, and Wall",,150,31,0.196,1.04,13.01,27070,8.2,8.98,11.94,13.18,14.42,16.48,18670,24840,27420,29990,34280,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2141,"Painters, Construction and Maintenance",,1190,18.2,1.514,1.05,14.37,29880,5.5,10.11,11.98,13.94,16.58,18.36,21030,24930,29000,34480,38190,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2151,Pipelayers,,200,24.1,0.251,0.74,14.85,30890,3.4,10.22,12.2,14.7,17.45,20.05,21260,25370,30570,36290,41710,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2152,"Plumbers, Pipefitters, and Steamfitters",,2410,12,3.055,1.12,20.52,42680,3.4,12.28,15.47,20.83,25.61,28.41,25530,32180,43320,53260,59100,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2161,Plasterers and Stucco Masons,,300,35.7,0.386,2.17,15.43,32100,3.8,11.96,13.25,15.29,17.36,19.17,24890,27560,31810,36110,39870,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2171,Reinforcing Iron and Rebar Workers,,380,34.9,0.48,3.92,15.36,31940,4.7,12.09,12.91,14.28,17.16,20.73,25140,26850,29700,35690,43130,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2181,Roofers,,300,33.8,0.377,0.5,15.35,31920,4.7,10.8,12.97,15.65,17.58,19.61,22460,26990,32540,36570,40780,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2211,Sheet Metal Workers,,690,20.6,0.87,0.85,19.04,39610,4.3,12.01,14.82,17.96,23.74,27.38,24990,30820,37360,49380,56960,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2221,Structural Iron and Steel Workers,,320,48.8,0.402,0.91,16.98,35310,2.8,11.27,14.04,16.7,19.68,22.98,23430,29200,34730,40940,47800,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",,120,10.4,0.155,0.75,11.61,24150,4.4,9.82,10.4,11.38,12.95,14.06,20410,21640,23670,26940,29250,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-3012,Helpers--Carpenters,,90,38.7,0.118,0.38,11.58,24090,6.2,7.9,8.67,11.97,13.95,16.08,16440,18030,24890,29020,33460,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-3013,Helpers--Electricians,,490,37.2,0.618,1.21,13.04,27120,3.1,9.86,11.01,12.86,14.7,16.99,20510,22900,26760,30580,35350,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,**,**,**,**,11.3,23510,7.6,8.22,9.59,11.81,13.29,14.18,17090,19960,24560,27650,29500,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",,420,30.3,0.538,1.34,12.39,25760,2.9,8.74,10.3,12.49,14.33,16.49,18170,21420,25980,29800,34300,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-3019,"Helpers, Construction Trades, All Other",,70,19.3,0.089,0.6,11.01,22900,2.7,9.59,10.07,10.88,11.72,13.44,19940,20950,22630,24380,27960,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-4011,Construction and Building Inspectors,,760,16.4,0.97,1.39,25.66,53380,5.2,16.05,19.43,24.8,28.88,37.06,33370,40420,51590,60070,77080,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-4021,Elevator Installers and Repairers,,90,19.6,0.109,0.69,30.36,63150,5.1,17.99,26.04,31.73,35.51,40.37,37420,54160,65990,73860,83970,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-4051,Highway Maintenance Workers,,270,4.1,0.338,0.3,*,*,*,*,*,*,*,*,*,*,*,*,*,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-4799,"Construction and Related Workers, All Other*",,400,35.3,0.511,1.68,13.94,29000,4.7,9.89,11.93,13.9,16.37,18.09,20560,24800,28900,34040,37630,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-5012,"Rotary Drill Operators, Oil and Gas",,**,**,**,**,25.78,53630,9.4,16.04,20.86,25.72,31.84,35.04,33370,43390,53500,66230,72890,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-5013,"Service Unit Operators, Oil, Gas, and Mining",,150,41.4,0.191,0.52,17.33,36050,3.4,12.59,15.16,17.05,19.23,22.3,26180,31530,35460,40000,46390,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-5021,"Earth Drillers, Except Oil and Gas",,**,**,**,**,16.45,34220,2.5,12.42,13.64,15.95,18.87,21.93,25840,28370,33170,39250,45620,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-5051,"Rock Splitters, Quarry",,70,43.1,0.092,3.28,*,*,*,*,*,*,*,*,*,*,*,*,*,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-5071,"Roustabouts, Oil and Gas",,140,34.5,0.174,0.43,14.93,31050,4,9.7,12.19,15.46,17.36,18.5,20180,25350,32160,36120,38490,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-5081,Helpers--Extraction Workers,,**,**,**,**,12.97,26980,21.4,8.03,9.19,12,16.51,20.75,16710,19120,24970,34340,43160,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-0000,"Installation, Maintenance, and Repair Occupations",major,26980,4.1,34.248,0.88,19.85,41290,1.5,11.05,13.91,18.11,24.64,30.88,22980,28930,37660,51250,64220,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",,2240,6.7,2.849,0.87,28.56,59400,1.9,17.83,22.25,27.13,33.56,41.65,37080,46290,56420,69800,86640,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-2011,"Computer, Automated Teller, and Office Machine Repairers",,1450,18.3,1.84,2.11,15.56,32360,2.7,10.42,12.44,14.5,18.3,22.35,21680,25880,30170,38070,46480,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairs",,**,**,**,**,19.29,40120,3.5,12.63,14.58,19.15,22.68,27.41,26270,30330,39840,47160,57000,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",,1310,37.9,1.668,1.07,24.52,50990,5,13.05,17.72,25.58,31.33,34.94,27140,36860,53200,65170,72670,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-2091,Avionics Technicians,,**,**,**,**,29.99,62380,8.4,17.54,22.13,27.67,40.36,43.93,36490,46020,57550,83960,91380,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-2092,"Electric Motor, Power Tool, and Related Repairers",,90,42.4,0.116,0.8,13.86,28830,7.2,9.75,10.69,12.68,16.88,20.26,20270,22230,26380,35110,42130,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",,330,21.7,0.421,0.8,25.18,52370,8.8,14.86,17.1,23.56,30.32,36.68,30920,35570,49000,63070,76300,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",,100,24.8,0.132,0.71,31.54,65610,2.6,25.41,29.96,32.5,35.04,36.58,52850,62320,67600,72880,76080,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",,40,25.2,0.045,0.42,14.52,30200,5.2,10.47,12,14.16,16.92,19.4,21790,24960,29450,35190,40340,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-2097,Electronic Home Entertainment Equipment Installers and Repairers,,130,17.4,0.165,0.77,17.29,35960,6.3,10.58,13.87,17.01,20.17,24.03,22000,28840,35380,41960,49990,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-2098,Security and Fire Alarm Systems Installers,,400,17.6,0.508,1.16,18.24,37950,3.8,12.09,13.81,17.12,21.82,27.29,25160,28730,35600,45390,56760,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-3011,Aircraft Mechanics and Service Technicians,,240,24.4,0.302,0.33,23.73,49360,4.6,16,18.53,23.97,27.27,29.99,33290,38530,49850,56710,62390,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-3021,Automotive Body and Related Repairers,,880,29.6,1.119,1.1,25.5,53040,6.2,15.28,19.04,24.26,29.77,40.52,31790,39600,50460,61920,84280,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-3022,Automotive Glass Installers and Repairers,,**,**,**,**,24.06,50040,11.9,13.51,23.74,25.73,27.71,28.9,28100,49390,53520,57640,60120,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-3023,Automotive Service Technicians and Mechanics,,3270,8.4,4.157,0.9,22.03,45810,3,13.31,16.4,20.95,26.76,31.72,27680,34100,43570,55650,65980,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,,1030,14,1.304,0.75,19.1,39730,2.1,12.53,15.57,18.8,22.27,26.45,26070,32380,39110,46310,55020,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-3041,Farm Equipment Mechanics and Service Technicians,,70,48.3,0.087,0.35,12.36,25700,7.2,8.4,9.82,12.12,14.26,17.34,17470,20430,25210,29650,36060,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",,360,14.8,0.458,0.54,21.05,43780,2.5,15.6,18.07,21.01,24.12,27.59,32450,37590,43700,50180,57380,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-3052,Motorcycle Mechanics,,**,**,**,**,21.68,45100,18.5,12.43,14.31,24.44,26.95,28.45,25860,29770,50840,56050,59170,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,,**,**,**,**,19.19,39920,5.3,12.98,15.38,18.5,22.7,26.96,26990,31980,38470,47210,56080,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-3093,Tire Repairers and Changers,,630,37,0.8,1.08,12.61,26220,3.6,9.67,10.38,11.56,13.98,18.35,20120,21590,24040,29070,38160,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-9011,Mechanical Door Repairers,,**,**,**,**,12.16,25280,15.8,7.74,8.46,12.2,15.13,18.48,16090,17600,25380,31460,38450,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",,300,21.1,0.375,1.13,20.4,42430,3.9,12.8,15.47,19.69,23.51,29.7,26630,32190,40960,48900,61780,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",,1630,14.1,2.069,1.15,19.34,40230,4.6,12.03,14.19,19.33,24,27.64,25030,29520,40210,49920,57490,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-9041,Industrial Machinery Mechanics,,910,21.7,1.161,0.51,22.79,47400,3.8,13.6,17.08,22.31,28.12,33.65,28290,35530,46400,58480,69980,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-9043,"Maintenance Workers, Machinery",,400,17.7,0.502,0.83,27.31,56810,15.2,10.66,13.24,25.32,40.81,46.13,22180,27540,52680,84880,95950,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-9044,Millwrights,,140,36.1,0.175,0.59,14.94,31070,16.5,9.95,10.83,13.64,17.1,25.29,20700,22520,28380,35580,52610,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-9051,Electrical Power-Line Installers and Repairers,,620,11.4,0.79,0.96,20.73,43130,5.8,10.69,15.04,20.37,26.3,32.36,22230,31290,42360,54700,67320,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-9052,Telecommunications Line Installers and Repairers,,990,25.6,1.253,1.08,20.58,42810,4.2,12.57,15.51,19.31,25.47,30.41,26140,32250,40170,52980,63260,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-9062,Medical Equipment Repairers,,90,35.5,0.116,0.43,23.23,48310,15.7,12.41,14.65,20.79,28.45,41.77,25820,30460,43240,59170,86890,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-9063,Musical Instrument Repairers and Tuners,,**,**,**,**,21.35,44410,11.6,13.15,15.12,23.65,26.45,28.13,27350,31450,49190,55010,58510,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-9071,"Maintenance and Repair Workers, General",,6620,6.4,8.407,0.88,16.02,33310,1.4,10.32,12.72,15.4,18.25,22.45,21460,26460,32040,37960,46700,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",,170,31.6,0.214,0.74,13.59,28270,6.8,9.46,10.59,12.75,16.17,19.58,19680,22020,26520,33620,40720,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-9098,"Helpers--Installation, Maintenance, and Repair Workers",,750,18.1,0.957,1,12.21,25400,3.6,8.31,9.56,11.33,14.03,17.51,17290,19880,23570,29170,36430,,
TX,12420,"Austin-Round Rock-San Marcos, TX",49-9799,"Installation, Maintenance, and Repair Workers, All Other*",,450,24.4,0.567,0.61,19.18,39890,6.3,10.17,14.07,18.13,24.12,28.78,21160,29260,37720,50170,59860,,
TX,12420,"Austin-Round Rock-San Marcos, TX",51-0000,Production Occupations,major,31960,4.4,40.562,0.62,15.33,31890,1.5,8.72,10.54,13.6,18.05,24.15,18130,21920,28280,37550,50240,,
TX,12420,"Austin-Round Rock-San Marcos, TX",51-1011,First-Line Supervisors of Production and Operating Workers,,2370,8,3.007,0.69,27.44,57070,2.9,14.25,18.01,25.54,34.62,43.35,29630,37460,53120,72000,90170,,
TX,12420,"Austin-Round Rock-San Marcos, TX",51-2021,"Coil Winders, Tapers, and Finishers",,120,42.9,0.151,1.42,14.9,30980,7.5,9.81,11.61,13.82,19.47,21.95,20390,24160,28740,40500,45660,,
TX,12420,"Austin-Round Rock-San Marcos, TX",51-2022,Electrical and Electronic Equipment Assemblers,,3960,19.9,5.024,3.43,13.35,27770,2.4,9.59,10.65,12.53,14.57,19.01,19940,22150,26070,30310,39550,,
TX,12420,"Austin-Round Rock-San Marcos, TX",51-2023,Electromechanical Equipment Assemblers,,260,32.4,0.327,0.83,14.81,30800,10.7,8.22,9.5,13.65,19.07,22.52,17100,19760,28400,39670,46830,,
TX,12420,"Austin-Round Rock-San Marcos, TX",51-2041,Structural Metal Fabricators and Fitters,,170,26.8,0.212,0.36,16.62,34560,3.8,11.38,13.01,15.65,18.44,23.09,23670,27070,32560,38360,48030,,
TX,12420,"Austin-Round Rock-San Marcos, TX",51-2092,Team Assemblers,,2190,18.3,2.777,0.37,12.38,25750,2.6,8.32,9.7,11.57,14.5,17.8,17300,20170,24060,30170,37020,,
TX,12420,"Austin-Round Rock-San Marcos, TX",51-2099,"Assemblers and Fabricators, All Other",,950,13.9,1.205,0.58,12.43,25850,2.7,8.65,10.05,11.72,14.27,17.35,18000,20900,24390,29690,36080,,
