PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
TX,12420,"Austin-Round Rock, TX",47-5021,"Earth Drillers, Except Oil and Gas",,**,**,**,**,18.23,37910,8.3,12.5,13.75,17.66,20.75,22.58,26010,28610,36730,43150,46980,,
TX,12420,"Austin-Round Rock, TX",47-5071,"Roustabouts, Oil and Gas",,150,40.3,0.192,0.499,15.08,31370,3.5,10.59,12.66,15.35,17.22,18.36,22020,26330,31920,35820,38190,,
TX,12420,"Austin-Round Rock, TX",49-0000,"Installation, Maintenance, and Repair Occupations",major,25450,3.8,33.492,0.864,19.35,40250,1.6,10.9,13.51,17.66,23.58,30.17,22670,28110,36730,49040,62750,,
TX,12420,"Austin-Round Rock, TX",49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",,2150,6.6,2.825,0.863,28.63,59560,2,18.34,21.79,27.26,34.41,41.64,38140,45330,56700,71580,86620,,
TX,12420,"Austin-Round Rock, TX",49-2011,"Computer, Automated Teller, and Office Machine Repairers",,1360,13.1,1.785,2.056,15.41,32060,2.9,10.38,12.2,14.3,18.49,22.05,21600,25370,29750,38450,45870,,
TX,12420,"Austin-Round Rock, TX",49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairs",,**,**,**,**,18.61,38720,4.4,12.37,14.05,18.46,22.08,26.5,25720,29230,38400,45930,55110,,
TX,12420,"Austin-Round Rock, TX",49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",,870,29.2,1.14,0.762,23.55,48980,6,14,16.89,24.34,29.32,33.73,29110,35130,50620,60990,70170,,
TX,12420,"Austin-Round Rock, TX",49-2092,"Electric Motor, Power Tool, and Related Repairers",,80,47.1,0.101,0.685,13.49,28060,6.2,9.74,10.49,11.74,16.51,19.73,20250,21820,24410,34330,41040,,
TX,12420,"Austin-Round Rock, TX",49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",,60,31.7,0.084,0.832,17.78,36970,4.9,13.67,15.52,17.88,19.99,21.75,28430,32290,37190,41580,45250,,
TX,12420,"Austin-Round Rock, TX",49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",,310,26.2,0.413,0.777,25.36,52750,6.6,13.71,18.11,23.69,31.13,39.17,28510,37660,49270,64750,81470,,
TX,12420,"Austin-Round Rock, TX",49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",,100,33.7,0.13,0.711,30.91,64290,3.2,24.72,29.6,32.04,34.49,35.96,51410,61570,66650,71740,74790,,
TX,12420,"Austin-Round Rock, TX",49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",,40,28.3,0.049,0.398,12.97,26980,5.8,9.43,10.57,12.92,14.79,17.25,19610,21980,26870,30760,35890,,
TX,12420,"Austin-Round Rock, TX",49-2097,Electronic Home Entertainment Equipment Installers and Repairers,,140,12.9,0.186,0.766,16.74,34820,6.2,10.23,12.32,16.32,19.5,24.33,21270,25620,33940,40550,50600,,
TX,12420,"Austin-Round Rock, TX",49-2098,Security and Fire Alarm Systems Installers,,360,14.5,0.478,1.059,17.26,35890,5.2,11.73,13.22,16.41,20.58,25.24,24390,27490,34140,42810,52500,,
TX,12420,"Austin-Round Rock, TX",49-3011,Aircraft Mechanics and Service Technicians,,230,28.4,0.309,0.334,24.26,50460,7.6,16.31,19.33,24.21,27.4,34.72,33930,40220,50350,56990,72210,,
TX,12420,"Austin-Round Rock, TX",49-3021,Automotive Body and Related Repairers,,920,19.3,1.214,1.189,25.99,54070,6.8,15.19,19.29,24.97,29.41,40.09,31590,40130,51940,61170,83380,,
TX,12420,"Austin-Round Rock, TX",49-3022,Automotive Glass Installers and Repairers,,**,**,**,**,23.39,48650,10,14.97,20.19,24.91,27.31,28.77,31140,41990,51810,56800,59830,,
TX,12420,"Austin-Round Rock, TX",49-3023,Automotive Service Technicians and Mechanics,,3210,10.5,4.225,0.914,19.93,41460,4.4,10.67,13.58,18.26,24.76,31.01,22190,28260,37980,51500,64490,,
TX,12420,"Austin-Round Rock, TX",49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,,920,14.9,1.216,0.694,18.79,39070,2.2,12.33,15.32,18.45,21.9,25.81,25640,31870,38370,45560,53690,,
TX,12420,"Austin-Round Rock, TX",49-3041,Farm Equipment Mechanics and Service Technicians,,**,**,**,**,13.65,28390,16.8,8.52,10.31,13.46,17.28,19.08,17720,21450,27990,35930,39680,,
TX,12420,"Austin-Round Rock, TX",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",,370,8.2,0.492,0.576,20.08,41760,3,14.44,16.8,19.89,23.21,26.91,30040,34940,41380,48290,55970,,
TX,12420,"Austin-Round Rock, TX",49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,,120,47.9,0.152,0.773,18.05,37540,7.3,11.73,13.77,17.35,21.98,26.09,24400,28640,36080,45710,54270,,
TX,12420,"Austin-Round Rock, TX",49-3093,Tire Repairers and Changers,,740,26.9,0.97,1.31,11.83,24610,3.7,9.64,10.26,11.15,12.41,15.51,20060,21350,23200,25820,32250,,
TX,12420,"Austin-Round Rock, TX",49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",,350,24,0.465,1.361,20.34,42310,3,13.16,16.35,20.07,23.47,28.19,27380,34020,41750,48820,58630,,
TX,12420,"Austin-Round Rock, TX",49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",,1540,20.6,2.021,1.145,18.75,38990,3.4,12.14,14.62,18.74,22.43,26.63,25260,30410,38980,46650,55380,,
TX,12420,"Austin-Round Rock, TX",49-9041,Industrial Machinery Mechanics,,810,13,1.064,0.491,21.55,44820,3,13.33,16.12,20.19,26.37,32.63,27720,33520,42000,54850,67880,,
TX,12420,"Austin-Round Rock, TX",49-9043,"Maintenance Workers, Machinery",,330,18.2,0.428,0.783,27.54,57290,19,10.55,12.64,24.14,41.92,47.38,21950,26290,50200,87200,98550,,
TX,12420,"Austin-Round Rock, TX",49-9044,Millwrights,,70,49,0.088,0.305,19.62,40800,11.8,12.21,15.85,18.19,24.88,27.59,25410,32970,37830,51740,57380,,
TX,12420,"Austin-Round Rock, TX",49-9051,Electrical Power-Line Installers and Repairers,,520,14,0.686,0.826,20.73,43110,5.9,10.64,14.88,20.23,26.64,32.24,22120,30950,42070,55400,67060,,
TX,12420,"Austin-Round Rock, TX",49-9052,Telecommunications Line Installers and Repairers,,1010,23.3,1.328,1.08,19.9,41400,5,12.11,14.83,18.85,25.19,29.53,25190,30850,39200,52400,61420,,
TX,12420,"Austin-Round Rock, TX",49-9062,Medical Equipment Repairers,,120,28,0.164,0.632,22.8,47410,12.5,12.89,14.99,20.21,28.06,39.85,26810,31170,42030,58370,82890,,
TX,12420,"Austin-Round Rock, TX",49-9063,Musical Instrument Repairers and Tuners,,**,**,**,**,16.75,34850,9.2,11.82,14.08,17.18,18.76,19.87,24590,29290,35730,39020,41340,,
TX,12420,"Austin-Round Rock, TX",49-9071,"Maintenance and Repair Workers, General",,6460,6.3,8.506,0.888,16.01,33300,1.3,10.5,12.76,15.13,18.37,22.51,21830,26540,31470,38220,46820,,
TX,12420,"Austin-Round Rock, TX",49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",,190,23.9,0.244,0.856,11.96,24880,4,8.43,9.45,11.19,14.05,16.97,17530,19650,23270,29230,35290,,
TX,12420,"Austin-Round Rock, TX",49-9094,Locksmiths and Safe Repairers,,100,43.3,0.131,1.051,15.6,32450,2,10.07,11.87,14.82,18.63,23.06,20950,24700,30820,38750,47970,,
TX,12420,"Austin-Round Rock, TX",49-9098,"Helpers--Installation, Maintenance, and Repair Workers",,560,21.7,0.734,0.757,12.55,26100,3,8.43,10.07,12.77,14.54,16.67,17540,20950,26550,30250,34670,,
TX,12420,"Austin-Round Rock, TX",49-9799,"Installation, Maintenance, and Repair Workers, All Other*",,380,11.8,0.497,0.532,18.04,37530,4.3,9.74,13.24,17.43,22.6,26.9,20260,27540,36250,47010,55960,,
TX,12420,"Austin-Round Rock, TX",51-0000,Production Occupations,major,31900,4.3,41.98,0.648,15.14,31490,1.4,8.7,10.52,13.34,17.85,24.04,18090,21880,27740,37120,50000,,
TX,12420,"Austin-Round Rock, TX",51-1011,First-Line Supervisors of Production and Operating Workers,,2430,7.7,3.203,0.733,27.13,56430,2.6,15.08,18.51,25.84,34.13,42.12,31360,38500,53740,70990,87620,,
TX,12420,"Austin-Round Rock, TX",51-2021,"Coil Winders, Tapers, and Finishers",,130,32.6,0.17,1.447,15.51,32260,7,10.3,12.25,15.28,19.21,21.29,21430,25480,31790,39960,44290,,
TX,12420,"Austin-Round Rock, TX",51-2022,Electrical and Electronic Equipment Assemblers,,3500,14.5,4.609,3.246,13.42,27910,2.5,9.44,10.66,12.38,14.88,19.77,19630,22180,25750,30940,41110,,
TX,12420,"Austin-Round Rock, TX",51-2023,Electromechanical Equipment Assemblers,,280,23.8,0.372,0.965,13.56,28200,6.1,8.1,9.19,12.35,17.24,20.6,16840,19120,25690,35850,42860,,
TX,12420,"Austin-Round Rock, TX",51-2041,Structural Metal Fabricators and Fitters,,200,36.2,0.266,0.425,17.08,35520,5.9,12.15,13.65,16.01,18.39,25.33,25270,28380,33310,38260,52690,,
TX,12420,"Austin-Round Rock, TX",51-2091,Fiberglass Laminators and Fabricators,,40,32.4,0.055,0.367,12.66,26330,4.9,9.15,10.16,11.42,14.27,17.51,19030,21140,23760,29670,36410,,
TX,12420,"Austin-Round Rock, TX",51-2092,Team Assemblers,,2450,20.6,3.22,0.441,12.52,26050,2.1,8.66,10.2,11.94,14.46,17.4,18010,21210,24840,30070,36180,,
TX,12420,"Austin-Round Rock, TX",51-2099,"Assemblers and Fabricators, All Other",,1300,13.9,1.705,0.873,11.78,24490,3.1,8.3,9.48,11.16,13.52,16.78,17260,19720,23200,28120,34890,,
TX,12420,"Austin-Round Rock, TX",51-3011,Bakers,,570,34.2,0.744,0.672,11.87,24690,5.4,8.28,9.41,11.13,13.43,18.16,17220,19560,23150,27930,37760,,
TX,12420,"Austin-Round Rock, TX",51-3021,Butchers and Meat Cutters,,540,6.7,0.707,0.714,13.77,28650,2.1,9.78,11.51,13.67,15.92,17.92,20340,23950,28430,33120,37280,,
TX,12420,"Austin-Round Rock, TX",51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",,170,41,0.227,0.177,11.54,24000,8.4,8.47,9.82,11.09,13.5,15.25,17620,20430,23060,28070,31730,,
TX,12420,"Austin-Round Rock, TX",51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",,**,**,**,**,11.9,24750,3.5,9.47,10.07,11.06,13.07,16.4,19700,20940,23010,27180,34110,,
TX,12420,"Austin-Round Rock, TX",51-3092,Food Batchmakers,,440,47.5,0.573,0.749,9.16,19050,5.3,7.52,7.9,8.68,9.7,11.84,15650,16430,18050,20180,24630,,
TX,12420,"Austin-Round Rock, TX",51-3093,Food Cooking Machine Operators and Tenders,,**,**,**,**,10.54,21930,3.6,9.09,9.85,10.59,11.33,11.77,18910,20490,22020,23560,24480,,
TX,12420,"Austin-Round Rock, TX",51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",,640,32.9,0.837,0.861,13.56,28210,6,8.65,10.39,12,16.51,20.92,18000,21610,24960,34340,43510,,
TX,12420,"Austin-Round Rock, TX",51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",,60,39,0.076,0.59,22.97,47770,4.8,18.49,20.42,22.94,26.01,28.49,38460,42470,47720,54090,59270,,
TX,12420,"Austin-Round Rock, TX",51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",,140,29.8,0.179,0.298,13.23,27530,5.8,9.52,10.28,11.87,14.97,18.36,19810,21380,24690,31140,38180,,
TX,12420,"Austin-Round Rock, TX",51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",,300,16.1,0.4,0.279,13.56,28200,4.8,7.85,10.17,12.56,17.41,19.84,16320,21150,26130,36210,41270,,
TX,12420,"Austin-Round Rock, TX",51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",,160,17.2,0.206,0.373,11.13,23160,5.3,7.57,8.11,10.32,13.57,16.31,15740,16860,21470,28230,33920,,
TX,12420,"Austin-Round Rock, TX",51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",,250,44.7,0.333,1.033,15.43,32100,3.9,10.61,12.42,14.82,17.72,21.76,22060,25840,30820,36850,45250,,
TX,12420,"Austin-Round Rock, TX",51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",,150,33.6,0.196,1.214,18.79,39070,9.2,10.44,14.32,19.21,22.66,27.22,21720,29790,39960,47140,56620,,
TX,12420,"Austin-Round Rock, TX",51-4041,Machinists,,930,13.7,1.225,0.441,18.95,39420,1.8,12.37,16.29,19.42,22.03,24.73,25730,33880,40390,45820,51440,,
TX,12420,"Austin-Round Rock, TX",51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",,300,32.9,0.4,0.443,12.06,25090,3.3,8.23,9.63,11.62,14.28,16.92,17130,20020,24170,29700,35180,,
TX,12420,"Austin-Round Rock, TX",51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",,90,30.7,0.118,0.216,16.09,33470,3.9,8.54,11.7,16.66,20.65,22.63,17760,24330,34640,42950,47070,,
TX,12420,"Austin-Round Rock, TX",51-4111,Tool and Die Makers,,50,19.6,0.069,0.132,21.13,43960,4,13.98,16.94,20.78,24.49,29.25,29080,35230,43220,50940,60840,,
TX,12420,"Austin-Round Rock, TX",51-4121,"Welders, Cutters, Solderers, and Brazers",,1460,16.2,1.917,0.775,16.3,33900,3.6,10.52,12.72,15.58,18.13,22.26,21880,26450,32400,37720,46310,,
TX,12420,"Austin-Round Rock, TX",51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",,170,42.9,0.22,0.726,14.4,29950,3.6,9.89,11.33,13.83,17.11,20.25,20570,23570,28760,35600,42120,,
TX,12420,"Austin-Round Rock, TX",51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",,60,40.7,0.079,0.328,12.63,26280,5.7,8.77,10.57,12.24,14.29,15.92,18250,21990,25450,29730,33110,,
TX,12420,"Austin-Round Rock, TX",51-4194,"Tool Grinders, Filers, and Sharpeners",,40,43.7,0.053,0.565,13.48,28040,5.3,10.1,11.94,13.2,14.46,18.29,21000,24830,27450,30080,38030,,
TX,12420,"Austin-Round Rock, TX",51-5111,Prepress Technicians and Workers,,560,19.1,0.731,1.933,15.73,32720,2.4,10.5,12.41,15.26,18.21,22.34,21830,25810,31730,37870,46460,,
TX,12420,"Austin-Round Rock, TX",51-5112,Printing Press Operators,,720,14.3,0.947,0.63,16.72,34790,4.4,10.48,12.73,15.65,20.53,25.27,21800,26490,32560,42700,52560,,
TX,12420,"Austin-Round Rock, TX",51-5113,Print Binding and Finishing Workers,,320,26.1,0.423,0.991,13.83,28760,2.4,9.35,11.48,13.43,15.46,18.41,19440,23880,27930,32150,38300,,
